12	15	BBC	BBC	PRO	PRO-BBC
17	24	Anglicy	Anglicy	PER	GPE-Great-Britain
65	71	Polacy	Polacy	PER	GPE-Poland
188	194	Polski	Polska	LOC	GPE-Poland
218	235	wielkiej Brytanii	Wielka Brytania	LOC	GPE-Great-Britain
334	340	Polska	Polska	LOC	GPE-Poland
380	397	Greville Richards	Greville Richards	PER	PER-Grenville-Richards
447	454	Anglicy	Anglicy	PER	GPE-Great-Britain
539	556	Europy Wschodniej	Europa Wschodnia	LOC	LOC-Eastern-Europe
593	604	Brytyjczycy	Brytyjczycy	PER	GPE-Great-Britain
741	755	Hettie Burrows	Hettie Burrows	PER	PER-Hettie-Burrows
827	830	BBC	BBC	PRO	PRO-BBC
915	929	Jennifer Brunt	Jennifer Brunt	PER	PER-Jennifer-Brunt
1025	1033	Richards	Richards	PER	PER-Grenville-Richards
1103	1110	Polaków	Polacy	PER	GPE-Poland
1113	1121	Litwinów	Litwini	PER	GPE-Lithuania
1197	1205	Bułgarzy	Bułgarzy	PER	GPE-Bulgaria
1208	1214	Rumuni	Rumuni	PER	GPE-Romania
1284	1291	Brexitu	Brexit	EVT	EVT-Brexit
1317	1328	Brytyjczycy	Brytyjczycy	PER	GPE-Great-Britain
1440	1448	Brexitem	Brexit	EVT	EVT-Brexit
1468	1475	Anglicy	Anglicy	PER	GPE-Great-Britain
1542	1549	Wschodu	Wschód	LOC	LOC-East
1703	1712	Twitterze	Twitter	PRO	PRO-Twitter
1725	1728	BBC	BBC	PRO	PRO-BBC
1744	1761	Unii Europejskiej	Unia Europejska	ORG	ORG-European-Union
1836	1846	Teresy May	Teresa May	PER	PER-Theresa-May
1894	1905	Brytyjczycy	Brytyjczycy	PER	GPE-Great-Britain
1942	1949	Brexitu	Brexit	EVT	EVT-Brexit
2166	2174	Polakach	Polacy	PER	GPE-Poland
2192	2196	Edek	Edek	PER	PER-Edek
2201	2205	Saso	Saso	PER	PER-Saso
2216	2223	Polaków	Polacy	PER	GPE-Poland
2248	2254	Anglii	Anglia	LOC	GPE-England
2358	2368	Krzysztofa	Krzysztof	PER	PER-Krzysztof
2430	2439	Niemczech	Niemcy	LOC	GPE-Germany
