0	7	Ryanair	Ryanair	ORG	ORG-Ryanair
118	137	Vereinigung Cockpit	Vereinigung Cockpit	ORG	ORG-Vereinigung-Cockpit
162	167	Verdi	Verdi	ORG	ORG-Ver.di-Trade-Union
215	222	Ryanair	Ryanair	ORG	ORG-Ryanair
225	233	Германии	Германия	LOC	GPE-Germany
329	331	DW	DW	PRO	PRO-Deutsche-Welle
389	394	Verdi	Verdi	ORG	ORG-Ver.di-Trade-Union
474	481	Ryanair	Ryanair	ORG	ORG-Ryanair
690	697	Ryanair	Ryanair	ORG	ORG-Ryanair
748	756	Германии	Германия	LOC	GPE-Germany
930	937	Ryanair	Ryanair	ORG	ORG-Ryanair
953	959	Европы	Европа	LOC	LOC-Europe
975	983	Германии	Германия	LOC	GPE-Germany
985	991	Италии	Италия	LOC	GPE-Italy
993	1003	Португалии	Португалия	LOC	GPE-Portugal
1005	1012	Испании	Испания	LOC	GPE-Spain
1014	1021	Бельгии	Бельгия	LOC	GPE-Belgium
1023	1034	Нидерландах	Нидерланды	LOC	GPE-Holland
1037	1043	Швеции	Швеция	LOC	GPE-Sweden
1103	1110	Ryanair	Ryanair	ORG	ORG-Ryanair
1161	1169	Германии	Германия	LOC	GPE-Germany
1193	1210	Корреспондент.net	Корреспондент.net	ORG	ORG-Korrespondent-Net
1213	1221	Telegram	Telegram	PRO	PRO-Telegram
