0	27	Pakistansko vrhovno sodišče	Pakistansko vrhovno sodišče	ORG	ORG-High-Court-Pakistan
94	103	Said Kosa	Said Kosa	PER	PER-Asif-Saeed-Khan-Khosa
156	164	Bibijeva	Bibi	PER	PER-Asia-Bibi
296	299	dpa	dpa	ORG	ORG-DPA
393	406	Saif-ul-Muluk	Saif-ul-Muluk	PER	PER-Saif-Ul-Malook
503	511	Bibijeva	Bibi	PER	PER-Asia-Bibi
617	641	Tehrik-e-Labaik Pakistan	Tehrik-e-Labaik Pakistan	ORG	ORG-Tehreek-e-Labbaik-Pakistan
643	646	TLP	TLP	ORG	ORG-Tehreek-e-Labbaik-Pakistan
669	677	Bibijeve	Bibi	PER	PER-Asia-Bibi
1134	1142	Bibijeva	Bibi	PER	PER-Asia-Bibi
1322	1330	Mohameda	Mohamed	PER	PER-Prophet-Muhammad
1388	1403	Vrhovno sodišče	Vrhovno sodišče	ORG	ORG-High-Court-Pakistan
1533	1542	Pakistanu	Pakistan	LOC	GPE-Pakistan
