53	62	Пакистана	Пакистан	LOC	GPE-Pakistan
86	109	Верховный суд Пакистана	Верховный суд Пакистана	ORG	ORG-Supreme-Court-of-Pakistan
136	145	Азию-Биби	Азия-Биби	PER	PER-Asia-Bibi
306	310	Биби	Биби	PER	PER-Asia-Bibi
366	375	Мухаммеда	Мухаммед	PER	PER-Prophet-Muhammad
552	561	Азию-Биби	Азия Биби	PER	PER-Asia-Bibi
662	680	Высокий суд Лахора	Высокий суд Лахора	ORG	ORG-Lahore-High-Court
742	751	Азия-Биби	Азия-Биби	PER	PER-Asia-Bibi
765	788	Верховный суд Пакистана	Верховный суд Пакистана	ORG	ORG-Supreme-Court-of-Pakistan
959	968	Индонезии	Индонезия	LOC	GPE-Indonesia
