0	23	Верховный Суд Пакистана	Верховный Суд Пакистана	ORG	ORG-Supreme-Court-of-Pakistan
52	61	Асии Биби	Асия Биби	PER	PER-Asia-Bibi
71	77	REGNUM	REGNUM	ORG	ORG-REGNUM-News-Agency
102	127	Верховного Суда Пакистана	Верховный Суд Пакистана	ORG	ORG-Supreme-Court-of-Pakistan
157	166	Асии Биби	Асия Биби	PER	PER-Asia-Bibi
235	243	Samaa TV	Samaa TV	PRO	PRO-Samaa-TV
264	279	Верховного суда	Верховный суд	ORG	ORG-Supreme-Court-of-Pakistan
311	320	Асии Биби	Асия Биби	PER	PER-Asia-Bibi
380	389	Асия Биби	Асия Биби	PER	PER-Asia-Bibi
404	419	Верховным Судом	Верховный Суд	ORG	ORG-Supreme-Court-of-Pakistan
540	555	Техрик-э-Лабаяк	Техрик-э-Лабаяк	ORG	ORG-Tehreek-e-Labbaik-Pakistan
771	785	Верховном Суде	Верховный Суд	ORG	ORG-Supreme-Court-of-Pakistan
