34	43	Азия Биби	Азия Биби	PER	PER-Asia-Bibi
59	69	Боко Харам	Боко Харам	ORG	ORG-Boko-Haram
92	100	Франциск	Франциск	PER	PER-Pope-Francis
175	188	Ребека Битрус	Ребека Битрус	PER	PER-Rebecca-Bitrus
304	314	Боко Харам	Боко Харам	ORG	ORG-Boko-Haram
342	351	Азия Биби	Азия Биби	PER	PER-Asia-Bibi
616	627	Светия отец	Свят отец	PER	PER-Pope-Francis
761	770	Ешам Асик	Ешам Асик	PER	PER-Esham-Masih
794	803	Азия Биби	Азия Биби	PER	PER-Asia-Bibi
844	847	Рим	Рим	LOC	GPE-Rome
917	930	ColosseoRosso	ColosseoRosso	EVT	EVT-ColloseoRosso
967	993	Помощ за страдащата Църква	Помощ за страдащата Църква	ORG	ORG-ACN-Aid-to-the-Church-in-Need
1405	1410	Ейшам	Ейшам	PER	PER-Esham-Masih
1441	1450	Азия Биби	Азия Биби	PER	PER-Asia-Bibi
1452	1462	Ашик Масих	Ашик Масих	PER	PER-Ashiq-Masih
1579	1585	Италия	Италия	LOC	GPE-Italy
1803	1807	Ашик	Ашик	PER	PER-Ashiq-Masih
1879	1904	Върховния съд на Пакистан	Върховен съд на Пакистан	ORG	ORG-Supreme-Court-of-Pakistan
2080	2084	Ашик	Ашик	PER	PER-Ashiq-Masih
2107	2116	Азия Биби	Азия Биби	PER	PER-Asia-Bibi
2301	2305	Ашик	Ашик	PER	PER-Ashiq-Masih
2308	2318	Ешам Масих	Ешам Масих	PER	PER-Esham-Masih
2326	2334	Франциск	Франциск	PER	PER-Pope-Francis
2492	2501	Азия Биби	Азия Биби	PER	PER-Asia-Bibi
2558	2569	Светия Отец	Свят отец	PER	PER-Pope-Francis
2754	2767	Ребека Битрус	Ребека Битрус	PER	PER-Rebecca-Bitrus
2843	2853	Боко Харам	Боко Харам	ORG	ORG-Boko-Haram
2872	2880	Франциск	Франциск	PER	PER-Pope-Francis
2957	2967	Боко Харам	Боко Харам	ORG	ORG-Boko-Haram
3009	3015	Ребека	Ребека	PER	PER-Rebecca-Bitrus
3120	3129	Майдугури	Майдугури	LOC	LOC-Maiduguri
