2	24	Украинском государстве	Украинское государство	LOC	GPE-Ukraine
74	89	Механик Погодин	Механик Погодин	PRO	PRO-Mechanic-Pogodin-The-Ship
99	106	Украины	Украина	LOC	GPE-Ukraine
200	207	Украина	Украина	LOC	GPE-Ukraine
266	279	Nord Stream 2	Nord Stream 2	ORG	ORG-Nord-Stream-2-AG
332	352	Российской Федерации	Российская Федерация	LOC	GPE-Russia
375	386	Роттердам +	Роттердам +	PRO	PRO-Rotterdam-Plus
398	405	Украина	Украина	LOC	GPE-Ukraine
407	417	Роттердам+	Роттердам+	PRO	PRO-Rotterdam-Plus
430	436	Танкер	Танкер	ORG	ORG-Tanker
476	482	Танкер	Танкер	ORG	ORG-Tanker
571	575	Норд	Норд	PRO	PRO-Nord-The-Ship
655	668	Азовском море	Азовское море	LOC	LOC-The-Sea-of-Azov
866	873	Украины	Украина	LOC	GPE-Ukraine
907	914	Херсона	Херсон	LOC	GPE-Kherson
931	946	Механик Погодин	Механик Погодин	PRO	PRO-Mechanic-Pogodin-The-Ship
1195	1210	Механик Погодин	Механик Погодин	PRO	PRO-Mechanic-Pogodin-The-Ship
1231	1254	Украинским государством	Украинское государство	LOC	GPE-Ukraine
1261	1266	Крыма	Крым	LOC	GPE-Crimea
1585	1600	Механик Погодин	Механик Погодин	PRO	PRO-Mechanic-Pogodin-The-Ship
2042	2049	Украины	Украина	LOC	GPE-Ukraine
2079	2094	Механик Погодин	Механик Погодин	PRO	PRO-Mechanic-Pogodin-The-Ship
2117	2125	Украиной	Украина	LOC	GPE-Ukraine
2133	2138	Крыма	Крым	LOC	GPE-Crimea
2173	2180	Украину	Украина	LOC	GPE-Ukraine
