0	7	Německo	Německo	LOC	GPE-Germany
35	37	EU	EU	ORG	ORG-European-Union
54	67	Nord Stream-2	Nord Stream-2	PRO	PRO-Nord-Stream-2
72	79	Německu	Německo	LOC	GPE-Germany
120	135	Evropské komise	Evropská komise	ORG	ORG-European-Commission
184	197	Nord Stream-2	Nord Stream-2	PRO	PRO-Nord-Stream-2
295	310	Evropské komisi	Evropská komise	ORG	ORG-European-Commission
362	377	Evropská komise	Evropská komise	ORG	ORG-European-Commission
392	408	Směrnice o plynu	Směrnice o plynu	PRO	PRO-Gas-Directive-EU
411	424	Evropské unii	Evropská unie	ORG	ORG-European-Union
506	508	EU	EU	ORG	ORG-European-Union
620	633	Nord Stream-2	Nord Stream-2	PRO	PRO-Nord-Stream-2
636	643	Německu	Německo	LOC	GPE-Germany
677	692	Evropská komise	Evropská komise	ORG	ORG-European-Commission
970	977	Německu	Německo	LOC	GPE-Germany
