0	7	Ryanair	Ryanair	ORG	ORG-Ryanair
140	154	Evropske unije	Evropska unija	ORG	ORG-European-Union
209	216	Ryanair	Ryanair	ORG	ORG-Ryanair
263	269	Evropi	Evropa	LOC	LOC-Europe
375	383	Ryanairu	Ryanair	ORG	ORG-Ryanair
414	417	BBC	BBC	ORG	ORG-BBC-Ltd
581	592	Ryanairovih	Ryanair	ORG	ORG-Ryanair
749	757	Ryanaira	Ryanair	ORG	ORG-Ryanair
1200	1207	Ryanair	Ryanair	ORG	ORG-Ryanair
1312	1343	Agencija za transport in okolje	Agencija za transport in okolje	ORG	ORG-European-Environment-Agency
1472	1486	Evropske unije	Evropska unija	ORG	ORG-European-Union
1488	1490	EU	EU	ORG	ORG-European-Union
1504	1513	Islandiji	Islandija	LOC	GPE-Iceland
1517	1531	Liechtensteinu	Liechtenstein	LOC	GPE-Liechtenstein
1538	1547	Norveškem	Norveška	LOC	GPE-Norway
1700	1702	EU	EU	ORG	ORG-European-Union
1750	1752	EU	EU	ORG	ORG-European-Union
1798	1829	sistemom za trgovanje z izpusti	sistem za trgovanje z izpusti	ORG	ORG-ETS-EU-Emissions-Trading-System
1831	1834	ETS	ETS	ORG	ORG-ETS-EU-Emissions-Trading-System
1873	1876	ETS	ETS	ORG	ORG-ETS-EU-Emissions-Trading-System
2628	2630	EU	EU	ORG	ORG-European-Union
