0	9	Луфтханза	Луфтханза	ORG	ORG-Lufthansa
20	28	Райънеър	Райънеър	ORG	ORG-Ryanair
74	83	Луфтханза	Луфтханза	ORG	ORG-Lufthansa
85	94	Lufthansa	Lufthansa	ORG	ORG-Lufthansa
249	255	Европа	Европа	LOC	LOC-Europe
304	312	Райънейр	Райънеър	ORG	ORG-Ryanair
314	321	Ryanair	Ryanair	ORG	ORG-Ryanair
357	366	Луфтханза	Луфтханза	ORG	ORG-Lufthansa
368	376	Юроуингс	Юроуингс	ORG	ORG-Eurowings
378	387	Eurowings	Eurowings	ORG	ORG-Eurowings
390	394	Суис	Суис	ORG	ORG-Swiss-Airlines
396	401	Swiss	Swiss	ORG	ORG-Swiss-Airlines
404	411	Брасълс	Брасълс	ORG	ORG-Brussels-Airlines
413	421	Brussels	Brussels	ORG	ORG-Brussels-Airlines
425	441	Остриън еърлайнс	Остриън еърлайнс	ORG	ORG-Austrian-Airlines
443	460	Austrian Airlines	Austrian Airlines	ORG	ORG-Austrian-Airlines
588	596	Райънеър	Райънеър	ORG	ORG-Ryanair
745	762	Ер Франс-Ка Ел Ем	Ер Франс-Ка Ел Ем	ORG	ORG-Air-France-KLM-group
764	778	Air France-KLM	Air France-KLM	ORG	ORG-Air-France-KLM-group
