0	11	Terlikowski	Terlikowski	PER	PER-Tomasz-Terlikowski
40	49	Asia Bibi	Asia Bibi	PER	PER-Asia-Bibi
67	84	Bożego Narodzenia	Boże Narodzenie	EVT	EVT-Christmas
600	609	Ittanwali	Ittanwali	LOC	GPE-Ittanwali
612	622	Pakistanie	Pakistan	LOC	GPE-Pakistan
681	685	Asia	Asia	PER	PER-Asia-Bibi
900	904	Asia	Asia	PER	PER-Asia-Bibi
1019	1035	Jezusa Chrystusa	Jezus Chrystus	PER	PER-Jesus-Christ
1107	1114	Mahomet	Mahomet	PER	PER-Mahomet
1333	1336	Asi	Asia	PER	PER-Asia-Bibi
1635	1643	Mahometa	Mahomet	PER	PER-Mahomet
1723	1753	Pakistańskiego Kodeksu Karnego	Pakistański Kodeks Karny	PRO	PRO-The-Pakistan-Penal-Code
1829	1833	Bibi	Bibi	PER	PER-Asia-Bibi
1935	1943	Asi Bibi	Asia Bibi	PER	PER-Asia-Bibi
2024	2030	Jezusa	Jezus	PER	PER-Jesus-Christ
2087	2092	Jezus	Jezus	PER	PER-Jesus-Christ
2221	2234	Sąd Najwyższy	Sąd Najwyższy	ORG	ORG-Supreme-Court-of-Pakistan
2441	2449	Asi Bibi	Asia Bibi	PER	PER-Asia-Bibi
2478	2481	Asi	Asia	PER	PER-Asia-Bibi
2562	2574	Benedykt XVI	Benedykt XVI	PER	PER-Benedict-XVI
2578	2588	Franciszek	Franciszek	PER	PER-Pope-Francis
2982	3002	Jezusowi Chrystusowi	Jezus Chrystus	PER	PER-Jesus-Christ
3257	3263	Europy	Europa	LOC	LOC-Europe
3346	3352	Bogiem	Bóg	PER	PER-God
3608	3615	Kościół	Kościół	ORG	ORG-Catholic-Church
3656	3665	Chrystusa	Chrystus	PER	PER-Jesus-Christ
