34	41	Ryanair	Ryanair	ORG	ORG-Ryanair
94	101	Reuters	Reuters	ORG	ORG-Reuters
153	160	Ryanair	Ryanair	ORG	ORG-Ryanair
319	326	Ryanair	Ryanair	ORG	ORG-Ryanair
423	426	BBC	BBC	PRO	PRO-BBC
427	438	Chris Tarry	Chris Tarry	PER	PER-Chris-Tarry
539	545	Evropě	Evropa	LOC	LOC-Europe
803	810	Ryanair	Ryanair	ORG	ORG-Ryanair
820	834	Rory Bolandová	Rory Bolandová	PER	PER-Rory-Boland
854	860	Which?	Which?	PRO	PRO-Which?-Magazine
973	984	Ryanair.com	Ryanair.com	PRO	PRO-Ryanair.com
1171	1178	Ryanair	Ryanair	ORG	ORG-Ryanair
1541	1561	Thomas Cook Airlines	Thomas Cook Airlines	ORG	ORG-Thomas-Cook-Airlines
1595	1603	Wizz Air	Wizz Air	ORG	ORG-Wizz-Air
1695	1714	Aurigny Air Service	Aurigny Air Service	ORG	ORG-Aurigny-Air-Service
1729	1743	Swiss Airlines	Swiss Airlines	ORG	ORG-Swiss-Airlines
1759	1763	Jet2	Jet2	ORG	ORG-Jet2
1863	1881	Singapore Airlines	Singapore Airlines	ORG	ORG-Singapore-Airlines
1883	1891	Emirates	Emirates	ORG	ORG-Emirates
1894	1907	Qatar Airways	Qatar Airways	ORG	ORG-Qatar-Airways
1944	1961	American Airlines	American Airlines	ORG	ORG-American-Airlines
1963	1978	United Airlines	United Airlines	ORG	ORG-United-Airlines
1981	1988	Thomson	Thomson	ORG	ORG-Tui-Airways
1989	2000	Tui Airways	Tui Airways	ORG	ORG-Tui-Airways
2087	2094	Ryanair	Ryanair	ORG	ORG-Ryanair
