0	7	Ryanair	Ryanair	ORG	ORG-Ryanair
58	91	Britský úřad pro civilní letectví	Britský úřad pro civilní letectví	ORG	ORG-CAA-Civil-Aviation-Authority
93	96	CAA	CAA	ORG	ORG-CAA-Civil-Aviation-Authority
143	150	Ryanair	Ryanair	ORG	ORG-Ryanair
303	310	Reuters	Reuters	ORG	ORG-Reuters
662	665	CAA	CAA	ORG	ORG-CAA-Civil-Aviation-Authority
712	725	Evropské unie	Evropská unie	ORG	ORG-European-Union
758	765	Německu	Německo	LOC	GPE-Germany
767	776	Španělsku	Španělsko	LOC	GPE-Spain
779	785	Itálii	Itálie	LOC	GPE-Italy
854	859	EU261	EU261	PRO	PRO-EU-261-Regulation
973	981	Goodbody	Goodbody	ORG	ORG-Goodbody
1022	1031	Lufthansa	Lufthansa	ORG	ORG-Lufthansa
1034	1049	British Airways	British Airways	ORG	ORG-British-Airways
1065	1068	IAG	IAG	ORG	ORG-IAG-International-Airlines-Group
