0	18	Evropski parlament	Evropski parlament	ORG	ORG-European-Parliament
45	51	Rusiji	Rusija	LOC	GPE-Russia
53	71	Evropski parlament	Evropski parlament	ORG	ORG-European-Parliament
165	171	Rusiji	Rusija	LOC	GPE-Russia
301	318	Evropski poslanci	Evropski poslanci	PER	ORG-European-Parliament
395	397	EU	EU	ORG	ORG-European-Union
401	407	Rusijo	Rusija	LOC	GPE-Russia
453	459	Siriji	Sirija	LOC	GPE-Syria
493	499	Libija	Libija	LOC	GPE-Libya
503	527	Srednjeafriška republika	Srednjeafriška republika	LOC	GPE-Central-African-Republic
556	564	Ukrajini	Ukrajina	LOC	GPE-Ukraine
599	605	Rusije	Rusija	LOC	GPE-Russia
824	826	EU	EU	ORG	ORG-European-Union
873	879	Rusiji	Rusija	LOC	GPE-Russia
984	990	Rusije	Rusija	LOC	GPE-Russia
1027	1029	EU	EU	ORG	ORG-European-Union
1086	1092	Rusijo	Rusija	LOC	GPE-Russia
1395	1401	Rusija	Rusija	LOC	GPE-Russia
1441	1447	Minska	Minsk	LOC	GPE-Minsk
1472	1488	vzhodni Ukrajini	vzhodna Ukrajina	LOC	LOC-East-Ukraine
1651	1653	EU	EU	ORG	ORG-European-Union
1744	1746	EU	EU	ORG	ORG-European-Union
1863	1881	Evropski parlament	Evropski parlament	ORG	ORG-European-Parliament
1884	1902	Evropski parlament	Evropski parlament	ORG	ORG-European-Parliament
1970	1972	EU	EU	ORG	ORG-European-Union
1992	1999	Baltika	Baltik	LOC	LOC-Baltic-Sea
2154	2166	Črnega morja	Črno morje	LOC	LOC-Black-Sea
2168	2183	Baltskega morja	Baltsko morje	LOC	LOC-Baltic-Sea
2188	2199	Sredozemlja	Sredozemlje	LOC	LOC-Mediterranean-Sea
2221	2233	Evroposlanci	evroposlanci	PER	ORG-European-Parliament
2288	2301	Severni tok 2	Severni tok 2	PRO	PRO-Nord-Stream-2
2321	2323	EU	EU	ORG	ORG-European-Union
2379	2393	Evropske unije	Evropska unija	ORG	ORG-European-Union
2494	2508	Severna Koreja	Severna Koreja	LOC	GPE-North-Korea
2510	2514	Iran	Iran	LOC	GPE-Iran
2516	2525	Venezuela	Venezuela	LOC	GPE-Venezuela
2529	2535	Sirija	Sirija	LOC	GPE-Syria
2625	2631	Rusija	Rusija	LOC	GPE-Russia
2689	2711	Prespanskemu sporazumu	Prespanski sporazum	PRO	PRO-Prespa-Agreement
2727	2733	Grčija	Grčija	LOC	GPE-Greece
2737	2747	Makedonija	Makedonija	LOC	GPE-North-Macedonia
