0	13	Nord Stream 2	Nord Stream 2	PRO	PRO-Nord-Stream-2
30	43	Andrzeja Dudy	Andrzej Duda	PER	PER-Andrzej-Duda
46	59	Angelą Merkel	Angela Merkel	PER	PER-Angela-Merkel
116	135	Krzysztof Szczerski	Krzysztof Szczerski	PER	PER-Krzysztof-Szczerski
163	175	Nord Stream2	Nord Stream2	PRO	PRO-Nord-Stream-2
206	219	Andrzeja Dudy	Andrzej Duda	PER	PER-Andrzej-Duda
231	238	Niemiec	Niemcy	LOC	GPE-Germany
239	252	Angelą Merkel	Angela Merkel	PER	PER-Angela-Merkel
271	284	Nord Stream 2	Nord Stream 2	PRO	PRO-Nord-Stream-2
359	368	Warszawie	Warszawa	LOC	GPE-Warsaw
378	385	Niemiec	Niemcy	LOC	GPE-Germany
387	396	Szczerski	Szczerski	PER	PER-Krzysztof-Szczerski
442	448	RMF FM	RMF FM	PRO	PRO-RMF
491	503	Nord Stream2	Nord Stream2	PRO	PRO-Nord-Stream-2
531	537	Polska	Polska	LOC	GPE-Poland
552	558	Niemcy	Niemcy	LOC	GPE-Germany
582	587	Rosją	Rosja	LOC	GPE-Russia
626	635	Szczerski	Szczerski	PER	PER-Krzysztof-Szczerski
691	704	Nord Stream 2	Nord Stream 2	PRO	PRO-Nord-Stream-2
927	940	Nord Stream 2	Nord Stream 2	PRO	PRO-Nord-Stream-2
997	1003	Niemcy	Niemcy	LOC	GPE-Germany
1137	1146	Szczerski	Szczerski	PER	PER-Krzysztof-Szczerski
1162	1179	Gerhard Schroeder	Gerhard Schroeder	PER	PER-Gerhard-Fritz-Kurt-Schröder
1206	1223	Unii Europejskiej	Unia Europejska	ORG	ORG-European-Union
1399	1405	Europy	Europa	LOC	LOC-Europe
1550	1563	Nord Stream 2	Nord Stream 2	PRO	PRO-Nord-Stream-2
1625	1630	Rosji	Rosja	LOC	GPE-Russia
1634	1641	Niemiec	Niemcy	LOC	GPE-Germany
1648	1663	Morze Bałtyckie	Morze Bałtyckie	LOC	LOC-Baltic-Sea
1725	1730	Rosja	Rosja	LOC	GPE-Russia
1803	1810	Ukrainy	Ukraina	LOC	GPE-Ukraine
