0	5	Юнкер	Юнкер	PER	PER-Jean-Claude-Juncker
26	28	ЕС	ЕС	ORG	ORG-European-Union
68	75	Брекзит	Брекзит	EVT	EVT-Brexit
77	91	Жан-Клод Юнкер	Жан-Клод Юнкер	PER	PER-Jean-Claude-Juncker
109	129	Европейската комисия	Европейска комисия	ORG	ORG-European-Commission
130	144	Жан-Клод Юнкер	Жан-Клод Юнкер	PER	PER-Jean-Claude-Juncker
165	179	Великобритания	Великобритания	LOC	GPE-Great-Britain
211	218	Брекзит	Брекзит	EVT	EVT-Brexit
386	393	Гардиън	Гардиън	PRO	PRO-The-Guardian
458	468	британците	британци	PER	GPE-Great-Britain
492	494	ЕС	ЕС	ORG	ORG-European-Union
520	527	Брекзит	Брекзит	EVT	EVT-Brexit
552	559	Брекзит	Брекзит	EVT	EVT-Brexit
571	576	Юнкер	Юнкер	PER	PER-Jean-Claude-Juncker
655	669	Великобритания	Великобритания	LOC	GPE-Great-Britain
739	749	британците	британци	PER	GPE-Great-Britain
929	934	Юнкер	Юнкер	PER	PER-Jean-Claude-Juncker
944	957	еврокомисията	Еврокомисия	ORG	ORG-European-Commission
1003	1017	Великобритания	Великобритания	LOC	GPE-Great-Britain
1055	1057	ЕС	ЕС	ORG	ORG-European-Union
1125	1130	Юнкер	Юнкер	PER	PER-Jean-Claude-Juncker
1424	1430	Европа	Европа	LOC	LOC-Europe
1462	1468	Европа	Европа	LOC	LOC-Europe
1808	1814	Европа	Европа	LOC	LOC-Europe
